,Chistes,id
292,"A falta de un chistecito, pues dos... y los dos de doctores, eh! - Doctor, doctor... ¡oscúlteme! - ¡Rápido, debajo de la mesa! - Doctor, que me quemé - ¿Que te que té?",2299
293,"- Paco, he engordado? - cari, diga lo que te diga... Prometes no enfadarte? - si, lo prometo. - me he tirado a tu hermana",2300
294,Esto di que va un barco a un muelle ¡y rebota!,2301
295,"- ¡Soldado López! - ¡Sí, mi capitán! - No lo vi ayer en la prueba de camuflaje. - ¡Gracias, mi capitán!",2302
296,"—Hola, guapa ¿Cómo te llamas? —Jara —¡Hala, qué bonito y exótico! ¿No? —¡Jí!",2303
297,"- Esto es un atraco!! Deme la cartera o la degollo! + La de Goyo por favor, la de Goyo!!",2304
298,Me he comprado un vehículo con 7 plazas y para mi sorpresa estaba lleno de marroquíes. Era un morovolumen.,2305
299,Subid la velas!!! Y los de abajo se quedaron a oscuras.,2306
300,¿Cómo le gustan a Bunbury las tapas? A la plaaaaanchaaaa...,2307
301,Entra un gangoso a una tienda de deportes… -Me da uda zadpadtilla de depodted? +Puma? -Vendga ece cigadito!!!!,2308
302,"2 tomates en una nevera y dice uno ""hola"" y contesta el otro "" coño un tomate que habla"".",2309
303,Doctor quiero una vaginoplastia. - Pues vamos a empezar por detrás de las orejas que esto tiene difícil arreglo.,2310
304,"- ¿Y quién es el novio que dices que tienes? - ¿Te acuerdas del abogado ese que tiene un puestazo? ¿El de la moto de 1200? - ¿Ese? - No, el que se la robó.",2311
305,"Van dos y se cae el del medio... Y si ya estaba hecho los míos son otros y mas guapos, so peinaovejas...",2312
306,No te masturbes y Turbes no temió,2313
307,"-¡Papá, papá! ¿qué está más lejos, la luna o Cuenca? -Pero tontolaba, ¿es que tú ves Cuenca desde aquí?",2314
308,"-Doctor doctor,me puedo bañar con diarrea??? -Si llena la bañera....",2315
309,-Doctora tengo complejo de feo. -De complejo nada!,2316
310,"- Su enfermedad no me gusta nada. - Pues lo siento doctor, no tengo otra.",2317
311,"Un niño cubano le dice a su padre - Papá, ¿Miami está muy lejos? - Calla y sigue nadando",2318
312,"Me reitero en este: Un hombre muy gordo entra en la consulta del médico y le dice: - Doctor, soy estéril. - Pues pareces Obélix.",2319
313,"-¡¡¡CAPITÁN, QUE NOS HUNDIMOS!!! -Otra vez. QUE ESTO ES UN SUBMARINO, COJONES.",2320
314,"Prueba de habilidad: ¿Como meterías 4 elefantes en un 600? (para los milenials, un 600 en un coche muy pequeño). 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔- 2 delante y 2 detrás.",2321
315,"Mamá, los pedos pesan? No. Pues me he cagado.",2322
316,"*EL MÍTICO* - Mamá. Me das una galleta? - Cógela tú!!. - Es que no tengo brazos. - AAHHH. No hay brazos, no hay galletas!!",2323
317,"MAMÁÁÁÁ, ¿POR QUÉÉÉ PAPÁÁÁ MATÓÓÓ AAAALLL PREGONEROOOOOOO? Malísimo…",2324
318,Buena idea ! Gracias! Ahí va: - Hola! Soy conejito. Y tú? - Yo Tigrito! - No mi grites!!,2325
319,"Camarero aliñeme la ensalada! -con el 1 el tomate, con el 2 la lechuga...",2326
320,"-MAMÁ, MAMÁ, las lentejas se están pegando!!! - Hijo, déjalas que se maten.",2327
321,"Era un hombre tan alto que se comía un yogurt y le llegaba caducado al estómago, jajaja 😂",2328
322,"¡Vamos a coger una botella de whisky y no la vamos a chupar! Eso, eso, y después nos bebemos el whisky.",2329
323,"- Gemelas? - Hija única, bizco",2330
324,- ¿Me da un xzjmmmppsstt de pipas? - ¿Un paquete de qué?,2331
325,"Uno de Eugenio - Jordi, me enterado que has tenido un hijo. - Así es. - Enhorabuena. ¿ Como le habéis llamado ? - Elengendro. - ¿ELENGRENDROOO?.... Será Alejandro - Tú no has visto al nen.",2332
326,"Que quiere decir purcua?. Porque. No, por nada, por saberlo",2333
327,- ¿Cómo se escribe nariz en inglés? + Nose. - Pues yo tampoco.,2334
328,"- Mamá, el abuelo está malo - Pues apártalo y cómete las patatas",2335
329,Van dos monjas en una moto y se cae la de el medio,2336
330,"Mamá , mamá. ,en el colegio me llaman todos el despistado , anda Daniel y vete para tu casa 😂😂.",2337
331,Esto es un hombre que entra a un bar de pinchos y empieza a decir ai au ai au ai,2338
332,- Doctor vengo a que me reconozca - Pues ahora mismo no caigo,2339
333,"Un policía se encuentra con 2 tíos que llevan metidos un palo en el culo cada uno. El agente les dice: - ¿Pero es que son ustedes dementes? Contesta uno: - Yo sí, agente. Pero mi compañero es de frese",2340
334,En el jurado de los récords Güines: -he hecho un puzzle en 3 años - y eso que tiene de récord - en la caja pone de 4 a 6 años,2341
335,"- Hombre Manolo, como has cambiao! - Es que no soy Manolo, desgraciao!",2342
336,"Me sé un chiste muy rápido, pero no lo cogerías.",2343
337,de mi hijo. ¿Qué le dice una morsa a otra? ¿Almorsamos?,2344
338,"En una pescadería una señora mayor: -Oiga, tiene agallas? - Claro señora. - Pues cómame el coño!😅😅",2345
339,"+ Nivel de inglés? - Alto. + A ver, traduzca Never. - Nunca. + Pues con esa actitud no le va a contratar nadie...",2346
340,Que le dice un chupachup a una piruleta ? - pero qué ta pasaaaao 😱???????,2347
341,Un barco que llega a un muelle y rebota.,2348
342,- Doctor que me quemé. - Que te que te?,2349
343,Mamá! Pan! -y la mató.,2350
344,Va un caracol y... derrapa.,2351
345,Solo existen 10 tipos de personas: Los que entienden binario y los que no. 😅,2352
346,¿Sabes que si lavas una pantera con jabón es puma?,2353
347,"Era una mujer tan pequeña, tan pequeña.... Que cuando murió en vez de subir al cielo, subió al techo",2354
348,Mamá tira la primitiva! -abuela a la puta calle!,2355
349,Por qué no puedes meter un huevo en el microondas? Porque te pilla el otro con la puerta,2356
350,"Toc, toc. -¿quien es? -soy yo Abrió la puerta y efectivamente era él",2357
351,- Han robado en el apartamento contiguo. - ¿Conmiguo?,2358
352,"- Oye, tío. Me han dicho que estás con una señora de 40 y pico de años. ¿Estás loco? Podría ser tu madre! - Sí, pero es la tuya.",2359
353,"- Mira mamá, sin manos . - Mida mamá, zin dientez",2360
354,Tienen bocadillos? -Depende... -Pues póngame uno con mucho pende!,2361
355,-¿Hace mucho que espera? - Yo nunca fui pera.,2362
356,Diferencia entre un tren y una pera? Que el tren no espera.,2363
357,"Entrando a la farmacia: -Buenos días, ¿hay ampollas? -Buenos días, míster Pollas.",2364
358,"*Niños, comeros el bocadillo de tortilla* Y Tortilla se quedó sin bocadillo.",2365
359,"Con que esas tenemos? ""No jugueis con fuego... Y Fuego se quedo sin amigos"" ""Tiraos a la piscina... Y la piscina acabo preñada..."" ""Doblad la esquina, y la esquina murio tronzada""",2366
360,"Dos zombies saliendo del cementerio, uno de ellos con la lápida bajo el brazo: -¿Dónde vas con eso? -Es que no me gusta salir sin papeles.",2367
361,Que es amarillo y atraviesa las paredes? Un limón fantasma 🙃,2368
362,Él preferido de mi hijo2 cuando tenía 4 años: -què le dice una mariposa a otra?. Tu hijo es un capullo,2369
363,- Doctor me duele aquí - Pues pongase allí,2370
364,"Negro, guarda con el precipicio! Que precipiiiiiiiii!!!!!",2371
365,-¿Sabes quién es el padre del príncipe azul? -¿Quién? -El Blu-Ray,2372
366,-me van a meter en la cárcel con esto de fabricar baterías -y eso? -porque son delitio,2373
367,Van dos tomates por el desierto y uno le dice a otro..cuidado con el cactusshhhhs! Y le contesta el otro. Que diceshhhhshhhh!!,2374
368,"Consulta del otorrino: + buenos días hay que coger número? _ No, van nombrando + Que gran actor, me encantan sus películas.",2375
369,- Eres tonto y lo sabes - Ya - Tú que vas a saber si eres tonto,2376
370,-Como se queda un mago después de comer? -Magordito,2377
371,Estaba un indio en la reserva y... se quedó sin gasolina. Yo también desaparezco.,2378
372,"-Mamá, tienes que prestarme 100€. -Hijo, primero tendrás que hacer un esfuerzo... -Hiiiiggg Ammmmfffff Vaaale, ufff casi me cago! Me prestas ya los 100€?",2379
373,"-Papá, cuando te mueras, donarás tus ojos al banco d ojos? -Claaaaro! Y los huevos al flan Dhul!",2380
374,"- Papá, no crees que deberíamos darle un entierro más digno al perro. - Niño, calla y tira de la cadena.",2381
375,"Me estoy aprendiendo el listin de teléfonos De memoria? Que va, razonandolo",2382
376,"Mamá, el abuelo se ha quedado dormido encima de la asistenta. No, ya se despierta que veo que mueve el culo.",2383
377,"Joder a ver los ofendiditos aquí ... Cariño,como te va por Inglaterra? De puta , Madre Ay cuanto me alegro que te vaya bien No Madre ,no me has entendido",2384
378,"Papá te puedo hacer una pregunta? Dice claro hijo dime Hace 3 meses papá ,te robaron la tarjeta del Corte inglés,y aún no lo has denunciao ... Dice es q e descubierto q el ladrón gasta menos q tu madre",2385
379,"-Cariño, para las bodas de plata te voy a llevar a Japón. -Y para las de oro? -Te voy a buscar.",2386
380,"Una iglesia que estaba tan lejos, tan lejos, tan lejos que no iba ni Dios!",2387
381,Un catalán que pide una copa de vino y ve que dentro hay un mosquito. Lo coge de una ala y le dice: - Escupe todo lo que te has bebido! ESCUPE TODO LO QUE TE HAS BEBIDO!!,2388
382,"- ¿Le corto la pizza en cuatro o en ocho porciones? - Mejor en cuatro, porque ocho no creo que me pueda comer.",2389
383,Dos ceros paseando ven un ocho y le dice el uno al otro. - Mira ese chulo con cinto.,2390
384,"–Nivel de francés –Alto –Demuéstrelo –Liberté, égalité y aserejé –Eh? –De jé",2391
385,"-Mamá, me voy de caza. -Te llevas la escopeta? -No no, que me voy pa ziempre.",2392
386,"—¿Me podría poner las sobras para el perro, por favor? — ¡Bieeeen, Papá va a comprar un peeerrrooo!",2393
387,"- Buen día, estoy buscando una carpa, la más grande que tenga - Tenemos esta, caben 10 personas sin problemas - Y dónde consigo 10 personas sin problemas?",2394
388,"Un nene vuelve del almacén. La mamá le pregunta: - Hijo, llueve en la calle? Y el nene responde: - No sé mamá, yo viene por la vereda.",2395
389,"Un vampiro con la boca ensangrentada le pregunta a otro: – ¿Dónde encontraste esa sangre tan apetecible? – ¿Ves ese muro de hormigón que está ahí? – ¡¡Sí!! – ¡Qué bien! Bueno, yo no lo vi...",2396
390,Entra el nene el baño mientras se bañana el padre. El padre rapido se tapa la chota. El nene le dice - que tenes ahi papa??? - ehhhh un pajarito!!! - ahhhh hijo de putas! Te lo estas culeando!!!,2397
391,Entra el tipo a la farmacia.. - buenas...me da una caja de preservativos - con confianza flaco podes decirme forros.. - bueno... che forro me das una caja de preservativos. No empujen manga de putos!! Conozco la salida!!,2398
392,Estaban un arroz y un pollo. El arroz le dice: - pollito por que no me das tu pata y hacemos arroz con pollo? El pollo: - Por que mejor no me chupas la pija y hacemos arroz con leche?!,2399
393,"1er acto: el flaco del 7mo baja corriendo y se olvida los vinos que tenía que llevar a un asado. 2do acto: el mismo flaco,una semana después ,apurado,se olvida los vinos de nuevo. 3er acto: el mismo flaco, otra vez se olvida los vinos. Cómo se llama la película? Bajos instintos",2400
394,"Dos putos sentados con una cerveza en la mano, uno dice: Nos la chupamos? Y el otro contesta: Bueno, y despues nos tomamos la cerveza. Esta bien!!!!!!",2401
395,"Este esta medio quemado, pero es el único que me acuerdo ahora: _Entran 2 pollitos a un restaurante y se sientan - La pollita dice: pio? - El pollito le dice: sí, peí nomás",2402
396,"Dos negros acampando: — Negro, despertate!! — Qué pasa loko...? — Qué es lo que ví...? — El cielo, las estreias, la osa maior, la vía láctea... — Pelotudo, ¡nos chorearon la carpa...!",2403
397,"-Euu les doy un consejo, cuando vayan al súper a comprar leche agarren la primera, la segunda o la cuarta. -Por??? -Porque la TERCERA es la vencida",2404
398,"Entra Roberto Carabajal a la farmacia y dice: Buen día farmacéutico, deme un pote de crema. Crema para el cuti? No para el Peteco",2405
399,"Una cigüeña estaba sobrevolándole con un bebé de dos años en la bolsa. De repente se le acercó otra cigüeña y le dijo “ Mabel , no seas tan orgullosa, admití que te perdiste”",2406
400,Carlos se cruza por la calle con su amigo Juan .. .cabizbajo.. - Juancito!! Como andas? - Mal che... mi señora iba a comprar asado para el mediodía y al cruzar la calle la atropelló un camión.. - uhh .. que cagada Juan.. Y ahora que vas a hacer? - No se..calculo que FIDEOS..👋,2407
401,"Se encuentran 2 viejos amigos - ¿Cómo es la vida amorosa después de 20 años de casado? * Bueno, contesta, como la Coca-Cola. - intrigadisimo vuelve a preguntar ¿y Cómo es eso? * Bueno, primero fue Normal, después Light y ahora Zero",2408
402,En qué se transforma una caja si va al gimnasio? En una caja fuerte.,2409
403,Por que los diabéticos no deben vengarse? Por que la venganza es dulce...,2410
404,"Yo tengo el mejor chiste de la vía láctea, pero imposible contarlo en un tuit.",2411
405,¿Como conoció a su marido? Yo era farmacéutica y me vino a pedir condones. Y le pregunte: Que tamaño? Me dijo: XXXXL... Hasta después de la boda no me di cuenta q era tartamudo...,2412
406,"Va el gangoso todos los días a la puerta de la Casa Blanca y pide a la guardia - hola iero ver al esidente, iero ver al esidente Siempre lo echan sin darle respuesta hasta que un día un guardia se apiada del gangoso y dice - imposible. El Presidente está en Ohio - enojaio onmigo?",2413
407,"Oye y después de tantas noches juntas viendo el amanecer, ¿qué somos? - Pues guardias de seguridad pendejo, ¿qué más vamos a ser? ",2414
408,"-Mamá, mamá, en el colegio me dicen “Alfajor “. 😢😕-Ay, no les des bola a esos boludos, JORGITO...",2415
409,Un tipo tiene un gato en sus brazos ... viene otro y le pregunta araña ? Y el otro contesta no gato ....... ok igual ya me iba ...,2416
410,"Maria y Telameto tuvieron un accidente ... Maria terminó herida , Y Telameto muerta !",2417
411,Maria y Teacabo se tomaron el 64... Maria se bajó en el centro ... Y Teacabo en La Boca,2418
412,"Entra un cliente a la farmacia, y en voz muy alta: - Oiga, deme un forro! - ¡Señor, hay gente...cuide su lengua! - Tenés razón, dame 2.",2419
413,"La esposa le pregunta a su esposo: -Te has fijado, cariño?. He comprado un nuevo cepillo para el inodoro. -Si, le responde el marido…….pero me sigue gustando más el papel!!!!! ",2420
414,Aristóteles compro una camioneta con platón.,2421
415,El cilantro es el apio del pueblo.,2422
416,"El primer día que caminó, el pequeño ratoncito vió pasar un murciélago y le preguntó a su mamá: “¿Oye, es un ángel?",2423
417,Una pulga le dijo a otra pulga: ¿Será que hay vida en otros perros?,2424
418,"Va un tipo por un callejón obscuro, aparece Dracula y le dice: Te doy miedo? Y el tipo le responde... No gracias, ya tengo bastante.",2425
